IMSI,y
f48decd414d6cb0193b355dbb68277fa,1
76658e7065ffaf8e3b30a8551180806b,1
12c1fc7a7b7fa22ff1878f030b051669,0
1d02c9e5d77b4282c2f53a4b7f13e5ce,0
ecc6c562cf8fe7f0c2159e7126a8480e,1
57cb3fc599fdecf59099955fcf5c9b0d,0
8790d638747f779832fa8abc00471394,0
00571695315abba98ddbc62f6d233ac8,0
5b31bc83f71ccbd64c3631fd1df74f53,1
790e0c34887e143b9fed01a4a305e9ed,1
d29e81a135f487cc79ceba9f6545df21,0
9a12b1c83b752e13dba987a1a324843b,0
ce5046d1dfa52b49ce8159b0501e3990,1
3886d509e320744a24a5d5fa5c92de03,0
d362f750ee3535fd16cff82472b21b21,0
61f08be49702639f413c6ecbc430864e,0
543707a3508aeb10e43ef55a1629389d,1
78ff3a7ad466acb353b925e3cf0eadb7,0
0da9d2e234de7796362b422fd43cd961,1
db390576d3f42c88efa352e92e8d40cd,0
db693f9c7c3171480fb51d60eb050559,0
844b9dc839288e2b3ff08e1ca013d3d1,0
beee7eb1062278d5e0e8be293ec92495,1
154f8145ac9f02d528437a412e7c99c7,0
9011ef11e85756885a70ecc430e82d32,0
46bc81a8053d27c81c582670201198bb,0
c0c67de5fbbc53209811a1907b4af767,0
bdb5eadd8907b294896bfc75ec66d01b,1
4b3b1a432f128397e13720919d721c9b,1
a6641d1e88c9a88362c05cd5ca9800f1,0
31a61e8466f1d38279d917d02cd249ad,0
8a2f0527dee5e86cbbb59f8d73ef531b,1
9a8720bd830b9b5a874974eebf836d9c,0
6182f2ab914eaee9a71ed6a80f721579,0
0dcedca5ae0c9c161696b4e5897c468c,0
3ac0a8b93bd34156cdc71c3bfc2c089a,1
adbcbb94f523047725cbfb9af7d9b40a,1
936fa3d66074eebebffa7e9d5f2ee9f4,0
63f54a4f593ab68b2c730e63cfe0526d,0
f5d3c405eed982506a1785e6e9b03b1b,1
6ca5c6cffff1ba767292d0b67a9082ad,0
839e44fcc4ea8412626d9805841f3414,0
5adfb5b008c5dcf0ba475915928e4183,0
28a3f1b8e025a7b8d7018bff08b70aec,1
676064c6395a1b0e100c4968a6f68a05,0
e24077c5b32e23bdbfdbff2a56e11f89,0
c9f6d27d2c04304b4d2ae3243ee4f208,0
3ddf2baed2068e4a350c488a3a412cf7,1
b44862bb73d6c6287a38d87c01b1aefd,1
b025793839ae7f85e3a684508f5da903,1
8945fe51719f71db887c343255e5d8c0,0
2f53fe66862fe46da5a1c20c1fc263d7,0
f96a27ea1ce7cc63108c1a684e257e20,0
7d5402f552cd75f47cf006ee24cb6b13,0
1cbc540e366ae96d8b7e18eebf91aca1,0
f925ac27b238418d6ddb1a9b2c5f852e,1
33312896fb259eb5dfacaf883fe2735c,1
8ff8b128b7cbc614eb65c5012b8b3410,0
39998bf18087936e2c50e53b1ad0e777,0
c23a275b91a1cae6379b1223e67a129d,0
b60be567ccb2437993225b331e400710,0
c66f06dbe9bc6866f4bd47fa5cba5307,0
d29f47bd99b599f03a17ee9cc515a60c,1
e9cf3e9d457453d9542d139554a80076,1
9c681e4a11869a863dc0a0c09475ed46,1
7b62c6a6767604887a93c676db9e28ab,1
ddc0ad3a9297d3ad3b240ac4873f4b2e,0
9aa17a9f386d29726b8631cc3afa5e05,0
54ba58bb3eddc909b69ad710b1f4ced2,1
22d14554348996fae16e05a417627271,0
b639461ac691858206a1bd0501be677f,0
a5bf85fb65da4e224263f6b470d36cc6,0
c79385a7b4f96d3a54fb7508668fa42b,0
02ece26f8f8bb3cda465326c80aeab56,0
aed6d2bdc16ace7bc0165bfa012cfe51,0
0a8394dec9c172bb46fd86b66dec175b,0
18c11a37b88b6f869595ef4f3564c71c,0
b8e536033942532c4868004eda8b42dc,0
c6c01999616a7c523c483ab5897558ea,0
71afd390896c39cf4be5fed83eeffe96,0
d8cd395e2151ec35741171677f58b7e8,1
d758b004f3d1b6a2ace5da84cafba502,0
58d76fcd236e1fd48745a87895feac44,0
565e7703dda06fc4962e23bfdb1c65bf,1
d9c91f0c086c3f62d2860fdd64fc3075,1
651522ab89eba612f3b84e5c19504d56,0
a54d1eb8b69c1c93b4a98c862b1f2a43,0
0599e2db6b36459bcac66a281bb97a84,0
7b8a1051432881f4a4a971ae3811f2e4,0
24cbab0fc6c2c58740b27bf802b175a9,0
2a36a364ca641d394b117b1f2d898f23,1
111cda859ba316aa383d63fa191e721a,0
b5e38aa6142760947416401274d709bf,0
f1142ebabfcc526011aedb6c1784bc57,0
b7e3c6ff130f10f33e8445ecad029049,0
7671645548a1bb99136f38542ecc0ad8,1
c3875dd64f465a25592d899959d1269e,0
08192921a82be2fec3380f4d294d98f4,1
88a3cd2f539d75e659b0898a31271765,1
7f5252fdfc491397371e93e11c3c2ba2,1
db79fd27eca44f4c0e36677ba8d56f29,0
dc31655ace829435eff8feaf77c34df4,0
2c37a3444f9c085ea701a7cd97972366,0
b48fc2b8c7a82a75c8b36a51d3d8830c,1
26324194ef7af0f19655cbeaec499de0,1
62ea7d1813c05c646216878845bfad73,0
a624ee03ee811a2038e916645e9be469,1
e5b630cec1171957b2d873392ef3605e,1
7174b9dd51323350c4f43ab6d9e73d65,1
af7539db2ceed11a1bca95e00112dd64,0
3e211339555020ab0fc12863debe04e8,1
c0bfbdd2107c58d97c442ba6822f2827,0
d16bddb1aaaaea75657b0b91b4998c49,1
8e2a36aed9fbc44fdf1510125b492ec4,0
65b148c74ebb34d765b5a143119bfac4,1
5f6ab94f0b4fe8f300aff066d637922a,0
25b2f28b2eb83034e1172fafda62ef2b,0
dee9f4cae11f2a126412acebc326829e,0
b3539576920a69ddfe30f33be95fb19c,0
a55011db5beeaf3a6f7eba13abc61cd7,1
e96758630495b7305967d11c75f7c16f,1
752960203f6b6b590acc488f8c8b5b4d,1
9324499a5338bdcb1c5e6cf8d5781815,0
b24e8aea8c3185db9416ec23ff3e186d,0
2eb270b16220c16f05fd5cc590f5a688,0
6e28e967bf6b6bb98e3d71e89395b166,0
4dd569093ac7921e89e1995539dc3923,0
d7e243b7ce753ad2125990cbafd0bcef,1
a81216c78603a2b0721ef20298ae63de,1
a0050ad619dac30e2c4975ecac461350,0
870c4562d9066e10e3e695a815f0d709,0
17112f2f505c4952989c26091b8e91db,0
80c379e1a88385ad94a134aff73490a7,0
dd8002097267279939b29d13d802d863,0
01ab2e6213291999c70eb6a04b5a3cee,0
da7200c72851b20b076b847e934f71b9,1
270654d990346e8cfcb1f8ddb35eaedc,0
a346fa8d82e68a8ef2bfb7d4da639412,1
8b844709a8e5e323411f3b89cfd5b9d6,0
be0655e593b505b4df3e2238c8297cbf,1
699233ea3262410f0eee0ae7ab6ece6a,1
b75bea0dacf83151f40cafcf3f5566ee,0
8ba92afbc567c27cd2462756d7297e0b,1
0d62e2976cc8f3c9ef1c338fa37870c0,0
8f878ef877609bd36db2460e3985bcb3,1
b30de62d0f89b167df72cdcd6615e15f,0
9538270b6f8e9df15ae2190ec7ce7ed8,0
504b09c11277cad704afe041a8553667,0
3a848c585bfe9b78978b9783bca6ce68,1
822c6527d68908a3f46ad6ba71177167,0
9397b9057b3aeb59992250a9646b47b7,0
d5a45e1c917407c67b14da8123a47b9f,0
6b26298809e3ed82939b82edb734525b,0
1e6c439d52f4f064f7c718a64276eaf0,1
bfdf094d13070c26593d222de475c97d,0
fcea180455632fd3e1e556bfdb69949b,1
04c467d96ac31572d288c984525a7a3b,1
f3a15e2d052982e652b4e9cc3d12bba6,1
2667be3252ceb77fe415ac52a927304c,0
55952801d8572c5a1d6d4d1cd8b2cc2c,1
e7bc462962ad35f25e414d5130183503,1
0a8d065471f2ad0daaffdf3bdbeaace9,1
3393d7fec5dfc712f937940e327e58f0,0
894e008d5a626accaf0c3b5583c02c59,0
f4bddf68b33c97ec15d27a7de10fcfd0,1
25403bdee74823b52e24fc242726954b,1
cff231e5a80f0f0cc69906561a363967,0
8934e9ee27cb18a20de66bd23b6a8671,0
6b074aa4ed99518b43db1e2453c7a99c,0
5977db9ddde5023f8f41055d8eb4d5c6,0
c17e818365d8e48505b2c53a83b0d0d5,1
aad0e2e363253ec233fef978948df4c2,0
68621cd0df3536c98080e597c14732a3,0
767f45dcc158c97b7f2353d9fc4beb78,1
bd188c986fdeb576fe61bf70a3c411ce,0
44a29555807f3146b50ce9840118172f,1
b157b5c1942c3c5a74f9f63b63c695a6,0
5597305468c7dcd4fbc09c1305ed8f92,1
1fc5edaaf3212fea720796a8a205f538,0
4da3b2fdee4be1acb7640eed3dffe2d2,1
7a994b4cbb89cd7efa054a6d34c280bc,1
484448fe5b15820296c4274ac12847d1,0
9577257eda6acc2bec21a48d10b2dfaf,1
0e0bdd4a63ef202c3d3fd0d4dd503f21,1
6bcfe78fee197cde65a8d221fd5c9e01,0
4a44ebc57198af5b5dedbda8f369f7ab,0
c318013f61de440a0072f802bfade4ad,0
324b6009468683fdc725b5d5015f4951,0
c6d4ce6537c76b3f1ba18bcc7fd2ad8a,1
d7200afe402d9a9a30e2c2f0de351f93,0
f1150aa17a6c98cb41773b507a96951b,0
d93e15cc47cadf310559656fb81e9d7c,1
36bb10f0c8ecc0d8d697acd6d99f9d03,1
eb39f63aa844bc326888ec6222411872,1
c4b096dc8e32bc6d6bfb4478edf4fff5,1
a2ae5ca80169d26425d29f07280ba8c7,0
957212e9a5bd5e8b7615d5d6526898b6,0
5123de6705ed790092a468c376663a8f,1
335ac0a1256d7d3f6756d32e72c36875,0
5ea14cb8e41b414182c9ee46e6c361d1,0
4b1cb444d60022403b75258dc8a0f5bd,0
30ae6884d2893a6de73a61d9dc96c605,0
53a9a1bc0ad6001c45df998a2ca5e073,0
81cd66e851b35fc271b3a667fc7c211c,1
371e3fb8b896d35a9795effbaab5b348,0
2d5d1b6ca739318c712a9e9dbf77b7c2,1
a47a562053a69f0680f1907accfe25c6,0
287645b83e0e38d01a99750e02cf152f,0
77b8399a8cc8b283e01af004e3e2b4f1,0
2dad15cb4f4047b648959dda496e3471,0
7bf83688ad86621dd069f5941a84683b,0
9787ffad67206a838cacf5eafe8193e5,0
7bebcd0d041cdc6898ee680b764b0208,0
ac832b70d70d1389535dbf65a1bd1bad,0
590612e7fb840ea57a403e3fc366f8ff,0
1fe0c465171ee67ac0a80dd1f3d45799,1
d760d742534282e1a2605ca0f24ebc5b,0
cfcf448d0e265eb593aded42b9c00090,0
d1d5e6fe925a1ca668f9528f214ea38f,0
2dd1290344b2f9c4579d18ae36dc746f,0
11f3bfe7d760c0772568d2663f03fdb6,0
a43ad0b2255abbed05c11266840c368e,0
57bc2effbc0aab94caffd70cd905a208,0
50c39dd03416ad588028730d27aaeb37,1
40573e9a2c2d8fc026ade1e83998b96b,0
3cb1638725ef138203105b01d8481aa7,0
5951fda7ea61fee7037244b422dd94e2,0
7318bd4d9a49d9397c2a8fd89d392f4b,0
bf6629e1d3e87aa93e9808e443a53fb2,0
0bd3afa7344e2f26d899e64a4ccaf241,0
417a21ab46c35a65f00c8455551e874d,1
da411f56c4303b8e5af15746c3e017c9,0
cb2799976775852e53d1e03c83f13da5,1
bce362e03f223a205e0d22dbd55c195e,0
308017225f78f1aef83a82fdc15f53f7,0
a62083311f0a7f786c573520d229f570,0
1dc173e901fa945dde112a3ecebf9da9,1
b8a56d845fc0261a4f87180407b115a9,0
b7427f57b00fdba7fed86156f4f0dbf6,1
9d2b17ee42acb958960be93dded71f1a,1
b9b19ece8d4920794f55a5c71cf8c6a6,0
fe00d211de580a9a43c94144778eea26,0
dcfb9b77debf69e691a74084d55fa2aa,0
53ae17874f677deacd89957384329d21,1
fc92995bbf3440a778e1bb074559419b,1
be0bf72ec3a48ea1ce5aa24568dcc6d6,0
c98b0a43b00119c5fad383d761a933f6,0
a146953cd0e339eb3853a1cd75f05f88,0
e2fc14f998c589419e1b28ae149a8c6e,0
6686e332f32f6dc1ea344d6e8f532bbc,0
084c40fc77754c001b02d7e26490e55a,0
f0b2848bffb86a77625cd0c90d16f4d8,1
8a89bdc3a6df8e84809c42d443777183,1
e2879d81ace84b412de37400ec8a02b6,0
cc1539506ab6beae6c9d4124dc5133a1,1
1c29bcd6616ae659d963d412ab3c638c,1
6138e78ce8b9fffc480313e14dbec821,1
05feeb1d13779d7253deab1a91429ee7,0
6d6634693f0289044a956416d4599b97,1
2049cadb290682461849c8132d05fc57,1
b56c515e520ebc5a185a1e8526e3d3aa,1
711a29b73ba728b213ed377f6340cb23,1
feed61761bc629e6825ebe24a1fb18ab,1
2a02b86014e96c13a624b7133db16e34,1
dd2e31322d5dceff8e8397c06b7565a0,0
b81ea1ee694fc07f29aebfadcaf3c3b1,1
dbeb9383f0c662ff3b421c2eeb334445,0
db0b8b0bc402458888de4698538a39a1,0
6305f5d15bdc20e56d134525b34de454,0
38a404f1963511359d44a741064f11c3,0
302535c55e9316c6226aa434f962c83f,1
6cb3923bd990b0156813a5d73a90c56d,0
b1fb3109e8d84712944a4b20d34b2ffe,0
953a65e8e33eb06aa50f2b429cf67ab8,0
88d24e857d8b79a7f1d6531abc02d7d4,0
c4f817bd348dda8eedccdf98629fd3a0,0
640986c7b2d41d3dc95ff900e5f9d3e5,0
e1f0b57606c3d32c9d9c143571476dff,1
68c8024745a6fe38cf25bd8103bdd253,0
2a0b1951061db4d54d261b6f2e14945d,1
3bed061c4fe1184b41003295eb42a531,0
36cf2c95e8be91d63eda1a00eee2d4f4,1
092ad7c63c7c349f5a743d029e22aace,0
0f07e27522650ca3ab38e733e044be90,1
e991114ff22253e496b1e3d9ee0aa3ff,1
2ac8cfbb7b6da337660bd00fad8683e3,0
5f0b9b3a973cd65379013b4721bd668b,0
dd4fa4b33cf8b869807381005bf78202,0
a4599be0fc3e4bf6ffe8fe9e42231e8c,0
7bdf35a031222608610f3ec83db703a0,0
76f353b40a3ece1528af08fc907c64b7,0
41061c8e81b319d0cf5aa8388ebd079b,1
5620b230e5b8a207621ec394ee98565f,0
eb9a2f8248b4d283bbd2bd975a363875,0
90a86ef4e3f3820717d273dcc74a6e74,0
3d64d124872c9c9218aff8fdebe81cdb,0
9178d31ed4c857dee28eb3c1f8d4d4a3,0
6c2d21f81a75d54db1a9e4cc0d5a2c4a,0
26e99dbba571367c27337cf140f0e920,0
d77bf769a1192ff6b4a56f08e1e8b5a1,1
b383b186eb0e8523d52a831d7295d2b8,0
028a50f32c8ef759e857e75844dfa334,0
8e255f1fc5e439853afd8106d2ab1da3,0
cf47f7815b886f4b6a528d53238699a3,1
138febc1b240cacedfda2d7b1bd231b7,0
bd9fa4c49045e0020cb2142dc81ad006,1
04d13ab23ff7eadd89dd11cc4159c42d,0
92aad544ccce5503c33f6be15f4a7e85,0
9fd9293e2118472a5045be610213b321,0
606e5bada507164b6451b5c229503377,0
a7f3800840ccf34323ef609deb48e168,1
cd6ee86ea2e1402004d649c4bb452eb2,0
2a2c884572e944b882542b9fae11d3be,1
91d26eb5dfcfa11bb61898783b550405,1
41f4b446e60469efd9453ba3450c3533,1
c433340a720252319c97ce25325b7e71,0
8eab9fc6b476bcb94bd023ea1e8317ed,0
2f58ef7fc93dc73132598147d35857a3,1
2f98135d2b2279eddbbafd71fa631051,1
209cc858f9680cd70ebd2d1cb25adb38,0
b28200ef804d6df402fdfae1c3e2f527,0
9ed4be9edde1d0ed742b0047b3f6b226,0
b43c5b4ca7cb88910f53026141b9eca4,0
5e03152f436ddde05a1f69b2765530c8,1
4c86dfc2522bcd57c85c267a35522cd1,0
ada13a8266086eff215651de715efc88,0
1fa101219783276a0307d9d13f804ff2,0
a40530bdba29e4bc18ad2e12cdfd222e,1
9d534fb48e5d9669a56846cbc42c6b63,0
369f94bd509eefacfe44f4b4127a9310,0
38ca0983e1dddd2df4354d9199be9725,1
55f8eb38c166e79b1f96e380e81fc40e,0
ff0227107e5840320a6ea810449fe48d,1
73c7342b92292676d921472ea02c10f9,0
67f39d64a9934ce1e1c15e671ee2bf42,0
af087a2a96bbb59cc999a792987948f5,0
a33d896aa4477e57a0a704ca702fc039,1
e5e59dd63d0e08616130b2dbde9eb966,1
704dba6eeebd65782c1da464a875b293,1
18468a2ccc3dc2343d6ac80eb89ecd04,0
efaae054ea65bdee8b2bbe393d6cc93d,0
ed294f1a4056f504615ec6e256a7e1f5,0
e1244bb5b27e6acfbb165de7a719a504,0
384adfd2741cda04645ca6c428d43211,1
ff76c1e4045470728e5606dc591440fc,1
5d5567043683cfc58be0d0aed5978dbe,0
28f51a6ebf3584231c188b302d9db95a,0
c1acfc5981d13880748a5f54832e752d,0
2f56decf60eebbca1b7f48f4fae224f2,0
ded0c2cf48c1b2344b9e0833c3df4f9d,0
428ffb2c9b5a969b694d4797a28e2ad0,0
141e5e4144e9beed3af21503c4e5bf73,0
73af29b7582cb922b79f07cd19c61830,0
6058cebca09f5f0b847d0a2651afbb5c,0
03a4ff0042317d29a36175591cc3ab7c,0
92e954ff273fceeee507188c8129de2d,0
6309cfb306d67ad9bac060756bc2a043,1
8ed119ee652c27c0548541fd536b0b2a,0
d6b05f55719039336da7e8020056258f,1
6a9c2f53603016d8e6e09575e3c82870,1
3ff61a4bc3a1fc19d6dd1c799a0d41d5,1
a0ac1ddc8b8398bb325db4260386c641,0
eec74068b9208ecafcda88ff97b69243,1
2fcdea9d5e11ad074bdc4cb4c424edac,0
5a5332329744f8b93cbaa9e7edf09376,0
b8fbf9c4954ec29b67f20d11140f85c8,1
ba37b400d7845b0df3aca075530048fe,1
b1bac93196bc5808f8fc397c845211b2,1
44b3ea593a1c880071a4ebd89131c901,1
2403f5bf0bbf22e4f7ddc05c22ac10b1,0
283a7b814412f58bbf76021503fcd1c6,0
632e1877dfd9b549bdde735c30a66fe8,1
b543b675aa1786952f9e2d221ac066f2,1
34ef2ab62145bbdab433960c2b605650,0
399699b96e6f8be2d87dbfc50f727f07,1
bffa9c509cd1d69d6ebea7abd0cb7cbc,0
c55319adabd6311eaea0bb4c171c21e1,1
1bb574f29abafee7346ccceea1fa3cab,0
5ac49c2250bb5d603082ea44c4111a1f,1
3663c9c444b1d81847ce98eb128adeae,1
92d7b9e9e275ce6a7235b7b2aaf533f9,0
a72cc6d4dfd2ffc64827a79202151117,1
a728be294c4a35eb89d05764e776274c,0
d6e6137049146c7e3053899e7a2a969f,0
adec50d5ce368c3a57276fc866dc4bbb,1
f6ea25614080c1c759179505e3ed01c7,1
adf63010842b119ea2aa6ff05bcfbe03,0
2cfd2ebd6daff4c622f1db2de211225b,0
be8acf3773a9e4b0202088ee7c011617,1
d4eba8926fb8f11af56c6be845f9f379,0
619cdaea2fd01c34faa06d0591991fc8,0
140bb2d8f468a12a2fcde6621deb37fe,0
47f60d624be090652d7be4eeeda21334,0
b4aa1789db1cbb015e4691bf79244db9,0
d89034fb11f9d39ccee8ed94ebd4ce01,1
4462dcd348f9c71ab6282494747f9985,1
a22a3d173ae3f3e68eafa7258c2c4924,0
56cd3aecbb563368d4388813c31916c0,1
ef5c0c266af0404f543ad89bc62d4c5d,0
f72f3d3690fab8ce307fc107852099a5,1
dee7c6d8a165de9bc6f8fcb47e364fc5,0
08a6c6df8bbb4c5e230a86e434770d5a,1
410e48736274019f5f628c9f2440df1f,0
9bb56dadde266e450a4ee591cab4a1cb,1
0320e9a134f97be18e86261880984dfe,0
f1678c6962702f2510714db3befe6d40,1
d12021211eb71dc198108bc7d26d91a4,0
b211ff9ce7885bf90778f0a1e60f9cbc,1
4dbe5d3794060ae76faaa92b3b533558,0
65bc6d91db65318373f232d796f3e0b5,1
54bddd69431b37103c2155907b31eaa4,0
ceb225ca6f89294e16a425d0cf70abc6,0
0b242bb03958982692fb8540e9e534a2,0
f92336d63628dc519f0ac46d0bb547b1,0
983f0d6fd78025d3263b42d97f138bfb,1
1dca2248ecf04c5cfdfb4e0958085e3d,0
6907c1c06348e4fb14d2c6890e50e040,0
4d605a8a13ad543509e4238d920f974e,1
010a39ec104bcc1266956da9dd4c0656,1
403d30a8272aeff29b426cf4e2cd434e,1
74050b9acc7174d1407f7b0416c516d8,0
19564eded931dac38828b09a27837cac,0
8db38d813aa260a660cd613f5e7c2ebb,0
e6c75be778b9b37a03923232d78a936c,0
3b6f785f148d86c510f0d7961db573cd,0
3654b7a9f83b941e2e41ba01cd52305b,0
83adae0e60adddc5625dd1a8f05a1809,1
032ca22412b9b50746b721e1281ba5ef,1
4c7113cc3085f600d90f84a73834a84c,0
33bcb8d3aa8142a916bc0a3648f48c59,0
2002e0b28ed10cca91dfaccc1d5aa44f,1
0f01ff18a38fb33dbd3622ed21afc6e6,1
571e89b177c4d9bc04037611cb0af2f1,1
42ae22f1de3153b5f6651d8baf4632ca,0
8a6e4d6a35cd68dd5d25a039c2d65366,0
bedf5c9bd610daf5c0d1674a68e25abc,1
c6ceb9d1a43e09c9763067490720354e,0
914e1d15d41959c36e20623d68c15390,0
c38a3288b283d79fd8eea2b7ea2aff37,1
8ef4e0701e19da87f8fb3d30c328fd62,1
017f7911b5462fe93f83a496cdc4f28e,1
4fc8a4df0703f48b3670360857a65b42,0
d0a0006244fd051d9e6ae4e4890a8703,0
2ee8593e738013bef5e612ff81ce91ba,0
073a00f73fdcb6904dabe5d74db03f54,0
9658de303fac9fc46fff6e125c3dcc60,1
54d21124473ffba057f6bd74b08f855d,1
3f2579690c3b91b7d24f0e5d874fe57e,1
a98ca672366e0ce0899a55c8892f27cc,1
f3079f8000c795e0f3e07f103fd25a1d,0
c0ba3ce8f4d94043b98fb1deea06b513,0
f26897816ec3f35610e36a35044199bf,0
16600e4c0e7c56f2207c3395fdc66bde,1
d1aeeb541497c0517a037064ed5af95c,0
bbb39c67d231b858859946677d5ad118,1
877caaacf1d402bf8bf00aeee5d6f30f,1
2b036b8a667f92c51b16c86d9ec94b74,0
970bee940d0085ca7c8688d1c11b64cd,1
8fe01a4b7f54f24b9c73776171bfe919,0
97b02db798aaa130b48261580617b82b,1
6e348fc443f921deb42422e0e6fe629a,0
59a71698230be52df3e70e54ffc9917a,1
eab374aa359779f4d20a8d90b8da7984,0
8b3436c6d06fb93714b1be34eef97cc3,0
ea3e02e0080c76cd6907d0ccfcff9b3a,1
de522290b860e24173338a049962e903,0
866196e9c768ffd75720c004c5024931,1
b0919b669f9e1401186e0ba698c7236a,0
9fd7d5c6873b05a69c1f39031240d61c,0
0dc46c79bfd35c3d78043ad0f25b775a,0
d6d4c5ad27f57d66ef9a03a378d650d7,0
ac82a04e8337afc59d41e304c157d6ba,0
b72ef51482ba8cd55eb800d0285d57a2,0
afa0d20e55404b710fc9689bb87567a1,0
a74f70c9afa02e45f4044c3cdc04fcc0,1
afeb9405e0ea1d41173d31f8c663548d,0
270fd375a5f42c2e3d54799fc4b0b776,1
0de0ea7d49b55e1201d81a06ac692735,0
bce51f238a25a1feda7b55a9a66ca1ed,1
30768209b62386c4cb5743f04312d911,1
d32dfc7ed29d000c53f5fd9c75dca262,0
990fad07aa3e344548b2bc6c3163951e,0
94bb86a2f4a7e1d15b1742d13751e1c2,1
7e1c18bea48ec2cca81f3937c6e2d47a,1
25fbd56a094a16a2e9482d34441f0514,1
487c79608241d832b6fc8a24111efc2f,1
8866ffca7c5b55a11a33c579d4989798,0
6dacfe9eccbfc6fd2445b6a663eaffe2,1
459c6bcc6b9ee7d6017d634e9e6f426d,1
7e08ed9e5c32d9f90f750824fcfd6721,1
a156d5e1a8fc30dec257265c10e46b16,1
dc4f7de7718dd693ca3ecfee63e63e7c,0
55c83dea8efcd1e4078e7eb90498d606,1
d071502d47fd390881b6af23b4e2ad10,0
a92da031fa5f4746a2a7bddb21a711b7,1
506921d271cac720108f620aaa19dd56,0
96f6e4978c3fec2b41f5dae4ccf3fb67,1
e7fa3b2d8d29bfe41a0016f5191a3469,0
84d7a8707f1b6744a9bd60996726be32,0
4b0c75df4d92519270e02d0b40c43a9b,1
0083244e6823ac55a92c39b657b3e2fb,0
ff547f8f8d3fd5d0fa821dd28f44b680,0
bc887db75bf0417a0f3e6c90d592d3ce,1
a399507c302dfbf3aeb8e7bce4de6a5a,0
559e078ec3fd7ff8d1bc7e64064d23ba,1
160a4bb83037edeb9b92879abbdb0b1e,0
db594005c10a5cab18ec670068be880e,0
e7d1a28a4eb99116ad9c068430d62a31,0
