IMSI,y
76706500f76aa8220645cdb7d52b3baa,1
038c40718fa960d92b6c7d48ed86b8b2,1
2ca852ec0fcd2feca38e859aeacc105b,0
145a878e583393d300806a3f1ffecb4f,0
a131ca3db2dbca08d77e4d4473f212f6,0
1ebd6a869973a7dccb2dca31bac4bdb1,1
54be98d420d1c8f062c0eaf296f689b2,1
bebcdc7428c798f0ba70702bb14d22fc,0
a17dbc5d6e9b8035d84ae5af9168b600,0
81d0657d644d65e411ea7914dc2125a1,1
5bbff680c6079a7533cc10ea2c46982f,0
c6e6d817afc0f621b774f4381fb29b08,1
3fea093da1bbbc7a2027cf0b7ac2faae,0
69df0a033725f2f7e87ddb827ca4d2ef,0
482e9f1b203e86d050a2ce2dcc271f65,1
c326358cff2b462b85c4afe805926587,1
6409a941030d16409ee75eb4567238a8,0
d0c0fbc905ed7bd932e70b4e941fb07f,0
04ea139f72f4818abb57f8b332a31e22,1
0a3e515272d548f1e05fdcb8ca32b193,0
75cca5e38578f8a1b2c7afa318fa6164,1
38599fa60091093e80cfb98479b992cb,0
376d14e50fa4ac79934920d1429a75a9,1
2a017448f686ca3b31f5ce6f8122ac2e,1
50e5a635419634617e12ad83914040fe,1
3d9a3031fc2f86f80f61db34a196c7f0,1
b2cc0b6bf65a8885ad424d66f89b272d,0
4ed9b066f848eb64aee7c64639893497,1
01242f4a40dc6423925b7cc8c10207d5,1
7d3a5c45eabb335fd4d815f732384d90,0
c9f3f2ba87572d08593d3d94de20f6f5,0
7716785f16f7e790d4d73183ba215216,0
a5395456b9ce06ef3fa2e4971ede17cc,0
0fb1c36c1611de6f50468f34128c885f,0
8d4dabf443ef6b5dd1ea07b35f8c6ccc,1
c0eea77c173906fb6912f36d866da535,0
c7c69fa6b9dc7cf8fa594aa9c380e468,0
1c414c617e346a62d1c0338d84fa5c4b,0
21ee3c1063bcdfb5673b0af4b1481d76,1
c2f24a941feda15c6493bb58bf82cf61,0
a9e666e24b85fbc3d5dc7f64e8fa8176,1
1e22c3c06331c38ba6dc4a628e458d90,0
e1c1a04a02ffbd9243d8c4ce54b98427,1
bb4a2509b554cd6940b82493d38ca2e1,0
a6905e384c68965274982a0272ee3f6d,0
2a58ea9d0df132fa262200d5488d8c52,0
3e0301f1b7734c305b9def2b20b4d43f,1
94856c4f1ee5c3db5adb49188cd4e50d,1
e33361224c17380d57840cae4e9093e3,0
c0e8c85590585d636669fde37cec0447,1
776c21ab058a92c86e7f213fa41a0aea,0
7af4db5fbb8461b313028bedd8bfbb35,0
f3f45c95aaf9adc729067461ab67a8be,1
1a9f24efbeab706b9e35893a23fb1eb4,1
aece1f31c102b05f1fb1995b696f06fa,1
0d104203be8d9e27827c9e8af0d1b51d,1
448db11179a17d56f8cf2c053fb7b620,1
53c06db6427b7ca97fececc9a145349d,0
863da69b2ed1cb8dc1845d9cbe9f67c3,1
143881a779d2fe849e9c0cf4025d65f4,1
6b288a39e38c8cf284d19a1b26f37a1f,1
4bf4d1b7a3370c2d574cb4bb4c024e0e,0
bb5b95262b1b8086f22db58500de0f83,0
5f7b302a75ae87cde9deee838b194dee,1
f2ff93bff95defe0487bee216831037b,0
0e71720dee34fe813916d480e2b08fd4,1
c4600fe40f8cd1e5963411ef5de15fab,0
db22353795fe896d46f0460d33992017,0
f6e98e89e5d0eea9133514cc37621045,0
8ec4e44aa896818073627707bffca17a,1
b797282b25bef33a99d2110a1d697971,1
a1e71d48f37b69db4c98a4d7d326e17d,1
cdefb14db8cc6ca29117d6a67568587f,1
0e5b5a4dc0af3f8361d089fe4ca444f1,0
491cf608fb6fc044dbcfb9a47399bcc7,1
910e20f70caf2bee5c69c7d61a45d006,0
8ba08903df4d6d030869ceb4df3a6612,1
d58ca9665f3a4da404d248f0c25d4496,0
57ba8475024fec6bb9331fbfa1b388cb,1
caa4915d0a2b285f9aecb95cc2399cfd,1
1c4a9c0b5db349e53f343dfcc34ff8fb,0
6f96ab551dbd5c0a93ecaf874cbffefa,1
452b8f87afa1323c3fd54b8c67c2ffb1,0
b2b420b46f4651837922b3c4bceb2202,0
216bcfc0db693b44ecc0e4a99e4c6225,1
ab99f7c93a95f4de08ab4f7071ea4098,0
6ba3a90e89bc1068f3d659f6f1de62b1,0
8335989a609f3738820b3db4d59d8cbd,1
8ebe68fa673ba24a72cad4459296cbbe,0
3e0fa3e4c6a4eab52a6c51939e6798d1,1
5d4b497572356f10b5609972955f7718,1
e085c405237018ec8729ae8ae142ecf1,0
43e205d38282a34d2abf531a7bde5557,1
2b8edea20ef5971dd238d8c562446336,1
550321d179899db3efd2bfc8d1ddc2f5,1
8c6abb0a93766c6421ec49ae6e24c6e3,1
c5e15eb88d9fd8ea20b88e7c20186855,1
fc31d6b9a55b674a1a9d41a50faa8474,1
c02a62c9f40c825ed44ad0cec651575b,1
5b7187e14f563bee9f4589d762a17a7c,0
61741800fb2b408d66df304bfa497b26,1
5ad3fed691203b719a9fcfc2c33b4d49,1
2f0f5b1033904f284b96cf2671cf6d93,0
c371908ffa9f4851c7691101bbaf2b43,1
5886f3f850ad0bd52a8b19a07bdb8bca,0
4f05c4cab4690fda16e813b3eceb3cb8,0
fc7e9dc22c549a0df11141ea244474ea,1
1669cdefc83f500784364af4daab4950,0
ea74c3b62d7e620614689192c94a637a,1
8b6a78b37dbd4514cb4fec7077c96e4c,1
7fd3764aed0ce9204004a589c7216e98,1
0f6ec7a26c172c0aa343d8fc1b645f2f,1
07480d41fc137e91f39cec849d247d33,0
72a50e8666fb3e19c5363778b04750f1,1
f1f6300a088560744d422e49bed28c39,0
9ceb507bbac18dad27e04f7f7974b0ab,0
91f41b5ffa3cec52dd0e8815859d0076,0
6725d461381db33a8097c7d8cd90f797,0
8d328ae6cd381a403af69683428ef8fb,1
702e50de875652f9c1d681cd1e2e91f5,0
6ff5e17f57b2474e5a8f76c1d983cf34,1
645be3cc4409f9c7d924533725860ec9,1
4806d08eed70ec61dda71bcb2ef65b24,1
fa3afc4d11a69c7273c28f3399949ad5,1
fcbd0793fb0a6363035b741ab427af9b,1
25bf8ff9e557ed325a2da861bdb4cf29,0
89c3af6147784d15e26446f91b2c7bdf,1
a0cad7f87eb1a1df69aa384e3a3c576f,1
cb09919967bd036dc51201e8c34f5c07,0
f1530a5dc085dd1ac7c4ecad1e5c9d75,0
bb3ff324097ccec4ae9413f175b62aaa,0
ee414da000e34f9c3149dedefb877c14,1
316207c9d85a5b244c29e38c09b0dbce,1
842caaf16c28ce9b8d0ac7064793880a,1
af79278fbf2e4e87332825aea354536b,1
7ca287b88c8e8dde266dead20e6a9539,1
f1668a03697a35e0182218b2c5fc3c1d,0
380856a047d4b47b106468738fa7cf96,1
bdc14b2b351922d0c1f4ba46af3679be,0
b494a1b5e2e24ccc76cd981b24a73803,0
f2ba533c735506c1e1f5a3897fc20402,0
f7beb599a4735f7d2cd688a27c9cc2f4,1
66a135588ad7d50104b408ba70d641de,0
32d5a45fc230d5190accd8571271d230,1
f5cabb29c6673f2dac49dcfc78c61bb4,1
8a062dfee8bdbd1bb76a3b797310bb06,0
544a4d321de6a355ba10aa8496d985dd,0
1b0b79102d6188a4bdda5ed5c1c2ac32,1
ae9b7e3d1251a064974edc0264647b66,1
0495ad313bf9af3083113db3a5750ecb,0
8c735e12c63429788913df9203e856ec,1
c10c3b849a6b32cd6c3b282f307814ca,1
2aaf2c0e6e2ead5c5ed078afab672a31,0
e5715b5ff1441faca7c6990393c7d645,0
960482d92b5d0900ff89b476783ff7ed,1
07ee9cf3e99f080344d5325d7fe07246,0
6ac4b7cfd8a903465e526c6e6755041d,1
79fe2c484bfaf5bf3bfd05ddb92bc911,0
5f6391a09a2943df0e408d42bb70166e,1
b23bb54353fb13ea2d2b5d4f6027f0ac,0
159aeaee9cf1b0f23333fcfbbfc3674f,0
6b41a3e888840c3dac6dd020d6c730a8,1
6a7b1fdf39de93e563efa7ff3c123cb1,1
c8daacd5de9864c5f8b1f2ba4a0e93c6,1
a135fa5338e261b06bf3b3f6d151675d,1
0d91011f20d60d4e2e7ff3aea1e355c8,1
044498040f26e1b0db2619e173ed1a4d,1
839e4c1a1fe2f192525cedb270b295c8,1
79d013437a188529f1ab57afd552f048,1
6560fcbeab5c85ea267f4d746bca227e,1
b3d141c08f78a033c7b9df0b8cb1d493,0
4501ed62c09f5ff566fb0a0ac21ed5c3,1
6644a6649d769de7cd0bc0f5b9549a6a,1
bbbb6e4b2f309c9e3d17558493ec922f,1
b75e6c65e297eefe1efab75aef69a971,1
a56ced0f24c5feccadb645848d285f99,0
fae1b63168c2c44e4c383dd02bd5bfb8,1
8ccff70ed215fd32e7fea833c0303212,1
dc0f12280a950106c3ebefc85c4ff5c3,1
6f2fa557c7ec732db74f90b45228d191,0
6cddac875e388c15fcc922c65453a63d,1
135f8a9182542b0c103014f7a26bc873,1
86955eb75ed305753d7cbc245b0d5c5e,1
ca10652fcf5c399254159e58fc9f819e,1
474ffd550fd7b6041f61d206ec86a046,0
8606b735375764a90287e7b3a21ab76c,1
9a775ee06f564f7fdb69a32d296688b2,0
4bea0e5f54ce47b10346ad5fa903a8b0,1
d2a0cb766db571f0ceb70ad62779b44f,1
68ce8266ef2824215457ab004e021be4,0
0fed7073233c9c97cd836964ecd0c189,0
d78575572e3df03119b409a525d07796,0
bc265c926827ffb80dd0ec187b948e20,0
4ebb2ef3fb1259b7f76fafb4f36fa7bb,0
732bf23da11534d61d94f2a6950fb093,0
a8f35354d8864e01df816aeb257d9481,0
17e13f3498d7ccc0313581bce20ab988,1
7fc7571eaadbc1c1b605498f7e8fbc93,0
e6e8353d3008e6ce93e8b79bd692809c,0
5ff4478242b489440e8f424fa192d45a,1
edb9a3c9e6e590a4df322bb9e7d91d23,1
8f5dbe052ad0d47aa3a721013b3e70a8,1
ef2447df43ec28e992a32de19df8ee6a,1
0f4d8e294e4ff5ac6b465b8e640fe370,1
f5ddc9634451fca28eb931f219c407f7,1
8bd3e30ef040d0e55b4e9751c2493d44,0
4e6cf780c5ee0ec4341aade6278c8189,0
6f682032fd9b84af2d1e2e3000b84960,1
75611fa74a6c03c867199f6e239077af,0
500eef382f7e8d6c0b29f40012df7c87,0
e08229393434a532e3c7ca24588c3f15,1
80aea1bfaf1cb3216f08a801d5a25e19,1
77ada9741ba807eb1b61c17afa7f050d,1
6fd58eed7912b93df0e0d0d6ac49c8e7,0
3f3e4c1029fe5ce58c71bbe8791953bf,0
3091631ed29211945ab054fcb112e55b,0
9899530634109a851f2fd432e7909fa6,0
e1075762679b7857bcb9df5976a92406,1
a3f8aefc9c993a3df495bb3ba169f64d,1
bcf00e363a0d13da5480dfbf659994bb,1
62e624922ce0489674b1bd76a0d6e704,1
bcad6abe8efec595d7c185d1a5099d23,1
a815e5513b0378b63618580f84e4076e,0
e66d63684a2228b8522c99aa51052e7c,0
9c15f1cfbafa118fd83f38e0ce9acd99,1
97e331a8b072e06283d21c58fdb29d91,0
ec3049735ecad447129be6c74dac0c51,0
a2281f52096d0f158fc92a42c470b307,1
daa6dfaff71dbe0ac604532f8148c170,0
ee4e595cd1f604b4d1b817cdd9f11401,1
a15a34ca069f23dc2beed4c6dd5335bd,0
8c6677666b52b54f0b5f3059d58ca286,0
a6266a5d5d15949bf855cf8e6f3010bd,0
7028208625b858801055ba458cfdd4d1,1
99aad6d268a97d582c1d77429ff795bc,0
49694094e531f0705d34797d29d1f6a2,0
d0d8e6424a1e179cf090a32709915abb,1
5ded7c1baa0cee0e7c6f6bbf733f1f95,0
22c22db7db2bc1c235cb881cc3fa79f1,0
57e5a05f957ac6cfb2520e6cd7c42002,0
686fba647617edf4a691a55d47476cbb,0
be51afb9f863b675cd85df15033201c2,1
9b385591cfbc0444f2ef7e51ca2adb08,1
a6f7cf813e1ec0431b38416f1b9a4219,1
360610eb3b3cfa79b18096ec27a99a6c,0
bdc27442f8c4369bdff811196204c583,0
b7da4d2cfdfab6c602f4d63088bc5f43,0
cee0b27489648719303ce3af49738118,0
e710d42b7bf86a018e17f3c8eee4693c,0
10a54d2b73448120983275ab6bc797c2,0
c3442853ba25deb8372e062ebb55e0b5,0
5099c50601fc737a2da3c8e1d0738e49,0
4dc02ffd94a4f009b592f6d0eb485128,0
d534529c01a84d9c7b39eddb38b7ac05,1
73d8e03eb43e472066548621eb6eaeb2,0
00cb59dae160ed052634d11b346d588e,0
eb46fa707aa7d459c9de5286f9585120,0
b04ae17654171d11f812f275471c5add,0
db393628c6cf9c770a177a64c7138bd4,0
96b9ce8c3c20332de3b489dfed5fd648,0
7cc7df753f4acac822a88f6a5b2e4e79,1
e423145ff99aeabc7160906a1107a635,0
786d8e8355a26dec48e47e44f364d529,1
ef266df751657fbe12df4dc9905c975f,0
6ca694850c838697a3aa421f6cd9e1d3,0
264299a2341f61872ec202ba88c440a6,1
5ac5188b8af6f2dea479edf58a742fae,1
eed44fc849720cfd8dbf6fd934d36307,1
8e585e47c765fdea111150ec3881f2f9,1
235114f1e3de6467ec231ba34299d23e,1
8b4fa64df45589e9b3b6206e77c8cbde,1
d7c2fdb820c02f0748166f23ec7eb419,0
6e4add19857a47506fa96dd18b03bf66,1
cc50a02a2ca26d8ef980de1a13b4aba1,1
7e01ba8c83dbfa66aca3eb89f46ab26d,0
fb992dcd6973aef41d97fb4b4fd3e9a1,1
77e395171d47219c65d551fdfdbb60fb,0
d541616e2a0b44a79428b5bba7ddbe48,1
2f9801e6f02aa6e02e69769080d39eef,1
dfb96cc5a0723ce8f23c7fa1f8dbfb3b,1
531cae71f302b5c2cd06f40310897a20,0
eed88dcc39f09a581287d55b70d3949a,0
5331dbe8cb226425cad242061fd9de83,1
52a3e06af53806cbe0b837dcc94d75df,1
808521aee22affc76d91371b354bec44,1
507281aeadbcefecfdde0bbbe286cf61,0
118f66aa61c513920694bbc05025af03,1
497e3cb44d8d7123f0685696555aa7d8,0
03f8430cab68deebdc98ffe220225dff,1
c5b94d55ffa946a6d4dc67e5fd2dd651,1
c6bb3a8d4b82053f8d6bdb32b12d53e0,1
62848f6428183bf6dfbfd2e8683c1acf,1
a5c36ce8fce08bcb13d8351eee5dd9af,0
fcdad510231154fc35749808e31fa341,1
c456181722a0bf42aac9095140e7bd4a,0
5cbe833e4c30a37a4203cc9b86c0d2c4,1
d4267be7fc0dd905abb937aadd0cc61b,0
ae48878316d25dcbd7f267262f38332e,0
1a47995f70e83480f05eaab481077c75,0
9feaebdcd25323a075fdebd3c5dd5c42,0
739553380aab0a435fd15476a7335002,0
02c9a9b4db2975393eba5c9a2bbbf5a2,0
c74d6b8848b7ba045e9dc9d21799b544,1
c915cb18b72001cc9a6a3fda846ab966,1
be6972366774d1649f666500663baea1,0
9877a92bde1abc5d187c506173758a20,1
d8c210dc66ca76c32d3b9a560b4d7fe5,0
5a5851cbacc08efba5fc647cd5470e1e,1
1524a309f5c9ba5d4013be099c94757f,1
46d810fdbcc6cf1dd832cd4b4ac1f8dc,0
e668dfabf064eb2e78eb2fd03a8cfb3c,0
4f1c9197a48fb58a8a5ae54374d7158b,1
73c06c76c8193bb99ced13ccfe953804,0
9558b16eaacac7b40da0b26611c5186b,1
311b4167c30339194d6803672abe2777,0
4a623edf29c006b44b455dfb194401a9,0
3ec7993993b6d67f4a7c0d67ad79fa5b,1
4df1cce91c1b3c8b604f6533e7b19b87,1
3d7614727fef76c61694d7f8d8fe37b9,0
9632532530591dc81e58910b50516029,0
37bf144683cfd306b493c5e5452f14b6,1
cd7938766129f9c0b95fe3a9b4f92367,0
9b24aa0306da51fd6395657783f6cee1,1
f0e8198c33f168bb80b6cc7544ec7d93,1
543935b7a486ec86f290c08283ecf5ad,1
61f8024341febc72f5df2840eac1b497,0
008705f57f8cb288054d9b696a556632,1
138354ae537c8b4e9f995b3b799fb5c2,1
5126d025b7c2bae363ba94bff137f367,1
5f4a7f643176ec988132548611b93593,1
5b37fac575edb452d5f673569b1e30e0,0
db47d867a4fbe9ff6674281c49d191ff,1
6f8a233fc373267fd7776e2d8a4df8cb,1
0a5e80a03084b0a0f66301c209387b4f,0
3eb91a95c9fc5947a2c3d9fe061542d7,0
c85180b7a9fc5619ea07c40f66bdc5b6,0
934e342f6b4c051809b97106bfa841f2,1
6935c92f1fe46ed8462fc6303a9ebcca,0
bfbe0009160165e26b05f20785d64f51,0
591cc9a58c6bc3a283ee8ac07b5503e4,0
e2104dd77d8a23ef33a3d6b40dd874db,0
7bda80076e9fd66bef96c1be8cf093ca,0
9fc7dd15226973bb286cdc4c8e22475a,1
f32ec13f8a03e522da8ce9d7aa0e73e7,0
908c10cf9ae4bcaa450d2d27a23f155a,1
c8a5780d84740734abb2088f59b09530,1
f63c7268015bd783190a0631c4aec000,0
30e7d91fa6543daeb8cfef3240be7cff,0
3239a5452d16c6fa22e62b218b966a0f,0
75e331292a45bdb715249e80c327a1fb,1
523eb116850413cc60f61c17e4c247d5,0
d5d4492209089a23fbab8cad017f566b,1
ac01b284aba061feb708c8def9b3d8b7,1
e7bb14bfd1e3d892ff3f7a7cd3b7ef47,0
8083184cd3f5f3d46e49a9bb37be893a,1
7a1a9299e24aee0d786a19ee3d7b4947,0
3592288a483a885c9a34b7a3b3fc80dd,1
26df932fc84b195b1c9fe8540d3e143c,1
b6259fbef5a1e1cb1728d2c510cec459,0
b5ac63ce39c33e42f58c8f1f655fcea1,0
34c2709bf48344fa8ff9d4d13a6825f8,0
f634b35f2475d833c41e9aa4b0691df5,1
edd53ee8d76cd8256ee267095baf010e,0
0838cd6aff1d7ddf1296bdca85971db7,1
5de96f9d6cd39a0a9076de28f7ac85c9,0
276e27f7aa961832a458c2737ef88148,1
fd149d2639fe533cef5eb4c86ee67311,0
56a791cea0dbe38a0330b59e3538a070,1
fe2e1f2c26b7bba50a072c9dd498cf28,1
0f436707c2bb35f41822ec86775d1608,1
8551bf13599b24b339442648c1023b96,1
b12192850a186846c383f2b9e8c684b8,0
40f9cc0c5c708d8016406863648f4dbb,1
bb5d5a4e0c572fc1215081152f121706,0
802e0c78165691eae646a905694edbb4,1
d0780bd4539cd32fa77990031a391e8f,0
46a57ea0c7c294882cd41de34cc83823,1
7bbd9ab81fdfdb098ab9f7db823ab57a,1
7bf8ea6b0695fa8ad9745c49ddc29114,1
89e7d5d0f31690cc5ba24c3256eecea7,0
2a9d6fcd4e9b6ee8d4f004c472b28018,0
009f47c2cd3e9910147840655d512f5a,0
5d19edcac42f397f66170d9e02123610,1
969452729c3423cf9c837f9e7d4ce836,0
d72fb9f98c80826cb3f3fdbd44789a82,0
0363d57945dee2c612134c3cb3ed70a4,1
308cb47d55c0f5776ec05884429513ce,1
dd5fbbcd364e31bb2080ff07ddbc902c,0
e4e95c9be624069066d6143a221dc0a8,1
69d0bdfb4e7943bd694d435702a49e0c,0
c72d4bdf82b724140b6dec40e4915f40,0
94a22ec4a64722eee2fd2d3056824202,1
7b771458d61078f5099d9dc7474938fe,1
13cdffd96a1f31d7343ebc034aab6f79,1
fed240d892e1125de57e6f723b46d57d,1
7ce5000c6b3dc7986cc4b52bdcff2bbc,1
50e2799adb1f1347f4d2a95d0b2a3ee2,0
76a7ba1c131194da930ad5beaadb692e,1
70c175852b00d3460ae4f4bade6c8e4d,1
444cf5a7afc71c22984c8f6fde8fd02f,1
45fe5d814e7e1accb4de71f117c37de9,0
9550d60fcdcb22b367f23a3e6252cc39,1
a7d05082f3da30ac1d24afc12ffc5839,1
59b40fcd01978f8d8eeee7e0dfb4c9c0,0
55f68ba9b768c0c1e59c4cbb6c33d6ff,1
68305a78dda6d73fb895f3fb7f685080,0
a9b3515e06208d38f1760953b8275001,1
486b9b3936a743af5df8d3eddb3abd4e,1
92e564cb9f2deb2a6ee33962edccd0de,0
3dbd98156563b790882c3b6a4073429a,1
669cb0bb62a39dc6f7dca850cb0487a8,1
09268aabecd24c81e4f97312c8855932,1
ae06d032433935a5a28dbec1a2d28162,0
4fe0086f547b8f2eeed27725722cea11,0
26bd191752a9d3da964bba7305e19202,0
64fe2b13f3100b6a47f64a1624ead4e0,1
24e91ad2dcfbaee8910b7ce01aea71d2,1
b5469bf59377fdf38c3e6fefda19f75c,1
ff51efc5a81aa9a188c07d57cf146509,1
62c7a6986513cdeae01ba733f461056a,0
3d15a8992bb396c2146eec46e6cc8358,1
f019171f0fccebc77eeed36fdfe91ad3,1
3982d6fadc2b97f2863396666782312b,1
cbe56a1e81e187093a3a47313ec9fb6d,0
93412e58b852a2d0161d2367495a0694,1
566bac2a7e99fdcb49915eb6364da56a,0
581d95a8d7ba2899a5175b8ee9fea569,1
c316d114f30a368e9bec8949d769bf46,1
c90644536c9a202fc90923c3f318d4b7,0
6156ce62585f4e6bbe3e19c532a081c8,1
88817309ad7510fae1a2d1788daa9314,1
5b6e05451993ee0d8059e3a070b241ff,0
0ac8e87cb52231ad2a60086df45fffd9,1
cf24c3372104ee666b3beea4052dbf1a,0
2a08b7eb7723c6db678433db745ee5ee,0
de5da34df02c3ef4b36c7ede91d37bec,1
7d74ebb50efa1b74ce7a455d2e6212ef,1
e8a68be7b9d301b8a37de5fd8bd764b7,1
e4c6925a340eb24d86585e6b85a54015,0
8a3ee55385fdf960b2c346d63d959cf1,1
cd7edad8f847de72b88f00a2f62eb10b,1
c4ed324a7f2ab4c4d86398fddb878271,1
9dfe686bce25c40a8794ff408a7277d2,0
6afea6a8102bab5bc593f6dac7765cb4,1
145401763a505f239c709829e7a84733,1
8a5d10075cfb8d8222b644cf2347253b,1
a76a163decd30b1dbf15ece7c3547233,1
c6e0e6149f4eb48bb31045abfe538648,0
b7a4168eab330f720ab1da11d26423a7,0
8e5303604dab8eb18cba59cca8487613,1
4c15d062c77940d63d34e6673c40e54d,0
8eb4e72bd4a41722ec0caf224149a4fe,1
17c363db5d79cd06e98f7a0ebe57aa5b,1
f7b00c2a15adcffaa68c179638fbc642,0
e0e055fc372c3855acf2ac02df86701b,1
4cde0610387999fe6b875da927a5b4e5,1
5512daec71f10c893064af27c626dd0b,0
cf1b49a1bc9de7b1cb56963a9fe6d1b3,0
723779685944b097a047610f277a977a,0
923a1892a4dd91208062a821bb240c2b,1
b693e536b5d010e892ff9315e63e2e78,0
4accf5c59d898815214dbf618bf69f98,0
7e43a74649e03c4a7898560eaca88d4a,0
562ab6257648315f72a34dc4b1dda5c2,1
bed65f9cdb656cc6defb7980a30415a8,1
3189165cf30f86a57cc8477f3a6773af,1
72f365bfca90402751be8cd1b10d50dc,1
4b8143a1c61cdad1d70e005a59300bcd,1
3510133323cacc9cd472f73c6e7d61bb,0
0d1240b24af5e0e64f83174891526f24,1
d7fa9580315e82d672f79fb1977d60bd,1
f8955c62086418773b805dc89b2a1170,1
01616e4535a5ba52a6177644e1e217af,1
84e845beae462abf81ba3dde53d6ec88,1
26d52861953475b72d684ef59627b3a1,0
78b7e3489a65ed9549091233024f4660,0
fbf299269876dafc631d9a9246424e3d,1
a65a1287b080315f7af8d076bd75101e,0
13a21ce3845c32a3778a63fb6f2ccd5c,1
ed1de0cda2fad7aba3d3c429226ce66d,1
5f706cc62c8a44474ded265d3a8377de,1
c83c01be878aadd2620d23649c80a81c,0
66388479bc85478dfe9f848ee7317b92,0
9f5b3ba70b6e7fe712dfbe3c5d9798bc,1
5b6f46713fc445c7e8102301cdb072bd,1
8548f913effcec4580eb3921783c5bdf,1
db32d4b89b10f795ffd654d019ed3660,0
d2d67919579a61060108549145c67629,0
bd3a7bb2ef203141e19636366d3b6b72,1
a24cb20dba34ad02a1d0484b84e18512,1
30357c44ce08fbdeb7862ae4b2081913,0
0375a01024507d4a8c36e81fc53cc9ee,1
8f7456565dff700372524a9efb615758,1
01a24bdbdfe264053373dfe34b5491ab,1
c28936eeed62e10cc817da261c3a7147,0
8604bc58fd821bffb781cd11a869f816,1
eace833f69e2306d10c68591815cf9e2,0
b836a9008367b9d84c8eeacabbd2812d,0
2829107669b71ad68269f8fec73e6b18,1
69e0f5a5755fb5d95d3e0aebcaf510ff,0
4290d19c31fea283984da5341c9dfbbd,1
7a29b781d554b148507ae6b2c3b868a8,0
594101713f6cf51dd56bbcac3fbfbe39,1
615643de9a5f5a4a0ca9999e539355f2,1
87eec1444806fe4f7c9382925e2e031b,1
f562670875d1036843e652eeaf524580,1
1b76aeb30ad1626b8f63ae57d71da9e1,0
8fa73db134a1ffaaee5d56ead70757bb,1
f9c0537653eff86c658a66b55d33d9f2,1
fd90d26e3345ea0e4855eac5e7fc44b7,1
16846cac00506d15f7ccbaab24ed6453,0
36f3705c44b50dbd5108b538ac948802,1
2d9787cbafb5e9645468c829884bd080,0
967b695c85834d08748b5c72fabb8c13,1
92765e9395a3defe4d378cba378c86b4,1
e0ee728066f661712fc343ef30c4aa7f,1
f1beec6ac0cf52ad2ca4f01d49770fb4,1
6dad1cb655813e3ec6b1134818f298c4,1
aeba719e9b561dcffade42a9f3a531ae,0
47fcbaf8eceb5a1e55e77ba31a99409f,1
62e65b5ce2f2ee2ae1f185ec44dbf14a,1
7c36d017c00c92be22148f74a6f5dc25,0
c005e70efea55bb423c0705f7e6230d5,1
52c10319a3f0808fdca2be51da72a86c,1
