IMSI,y2,y3,y4,y5,y6,y7,y8,y10,y11,y12
b4f781083a9d45e205b88c65396ea626,0,0,0,0,0,0,0,1,1,0
c6e6d817afc0f621b774f4381fb29b08,1,0,0,0,0,0,0,0,0,0
89920e567aa236bd90df107372847544,1,0,1,1,0,0,0,0,1,0
d8d34dfde32d94db2c852cafa16ec307,0,0,0,0,1,0,0,0,0,0
6409a941030d16409ee75eb4567238a8,0,0,0,0,0,0,0,0,0,0
e27d348de7e359fdd8a4b9fe0a015e42,0,0,0,0,0,0,0,0,1,1
2a017448f686ca3b31f5ce6f8122ac2e,0,0,0,1,0,0,0,0,0,0
3d9a3031fc2f86f80f61db34a196c7f0,0,0,1,0,0,0,0,0,1,1
6009d0bb0869db9bfd3f5eef14b87222,0,0,0,0,0,0,0,0,0,0
348a66cf3671928ec9907963b19b6ea2,0,1,0,0,0,0,0,1,0,0
a668ea312a69f800c60de324ee5d7dd5,0,1,0,0,0,0,0,1,0,0
e1c1a04a02ffbd9243d8c4ce54b98427,0,0,0,0,1,0,0,0,0,0
5d8f911129014dd1f4e539a12200a795,0,1,0,1,0,0,0,0,0,1
82f50472634a26733b137f2c98003dd8,0,0,0,0,0,0,0,0,1,1
94856c4f1ee5c3db5adb49188cd4e50d,0,1,0,0,0,0,0,0,1,1
b32e9a3ed041b8ff2892a7eaab033e02,0,0,0,0,0,0,0,0,0,0
1a9f24efbeab706b9e35893a23fb1eb4,1,0,0,0,0,0,1,0,0,0
f85de7eadba599c6440b54c35d87d812,1,0,0,0,0,0,0,0,0,0
863da69b2ed1cb8dc1845d9cbe9f67c3,0,0,0,0,0,0,0,0,0,1
353824a2eaf113483a8f76934d1d04b4,0,0,0,0,0,0,0,0,0,0
5ff3636a10c3ccff8d89ad28808fe72a,0,0,1,0,0,0,0,0,0,0
6626bc8884581c69187f5f1507ff4eae,0,0,0,0,0,0,0,0,0,0
0e71720dee34fe813916d480e2b08fd4,0,0,0,1,0,0,1,0,0,0
f309e2cf8648dffd58e317840c01f319,0,0,0,1,1,0,0,0,0,0
a1e71d48f37b69db4c98a4d7d326e17d,0,0,1,0,0,0,0,0,1,0
70c778e3be19eea533e5a5a5a6062569,0,0,0,0,0,0,0,0,0,0
f92b308ad1989142880489dd76ffb90d,1,0,0,0,0,1,0,0,0,0
f438328d25870eff02b76adaa34562d2,0,0,0,0,0,0,0,0,0,0
216bcfc0db693b44ecc0e4a99e4c6225,1,1,1,1,0,0,0,0,0,1
44064678156144c1892e9261e297ca62,0,0,0,0,0,0,0,0,0,0
feeee675f003ade6b8d12b84699b6b2e,0,0,0,0,0,0,0,0,0,0
c02a62c9f40c825ed44ad0cec651575b,0,0,0,0,1,0,1,0,0,0
654725350b9ec26a9f52a638d40e9188,0,0,0,0,0,0,0,0,0,0
4d1c3147150bbd11474972d718caf7b1,0,0,0,0,0,0,0,0,0,0
29bb4cd1a38c5b0aeb09c6889ee4548e,0,0,1,0,0,1,0,0,0,0
199e79a8da3bc38d385d6e7acd6b5c94,0,0,0,0,0,0,0,0,0,0
8656193fbdf9283ee07ce79dfbe6e32c,0,0,0,0,0,0,0,0,0,0
1de0741735f4e8787c69a2f0ba0fac4d,0,0,0,0,1,0,0,0,0,0
8f053cf61516c31ad79ea334994abf97,0,0,0,0,0,0,0,0,0,0
0489e4d4d8e3e4f4d29b04124020d3ad,0,0,0,0,0,0,0,0,1,0
8b6a78b37dbd4514cb4fec7077c96e4c,0,0,1,1,0,0,0,1,0,0
7b2739a965f6f0dca2b22f8e47840747,0,0,0,0,1,0,0,0,0,0
e121febbead572d1bc0835ab7d593d75,0,0,0,1,0,0,0,0,0,1
702e50de875652f9c1d681cd1e2e91f5,0,0,0,0,0,0,0,0,0,0
a7bf8d24e77ad441307e0c5e069c5749,0,0,1,0,0,0,0,0,0,0
3f04c1d79f7252df80a66095d0d99620,0,0,0,0,0,0,0,0,0,0
7b593b59398eaab9fed395889b148d13,0,0,0,0,0,0,0,0,0,0
031540fd415dabeae769fbcfc29d82db,0,0,0,0,0,0,0,0,0,0
f7d0dfac49ceecfae7f6822f4254464c,0,0,0,0,0,0,1,0,0,0
fd23631e933512bab624dc03f49e3dd3,0,0,0,0,0,0,0,0,0,0
545191093ee4682c741a0a448b252b0d,0,0,0,0,0,0,0,0,0,1
b745dace2281969f3150e665d09b0262,0,0,0,0,1,0,1,1,0,0
66a135588ad7d50104b408ba70d641de,0,0,0,0,0,0,0,0,0,0
09113f219c6c10a472ae5767f98f7beb,0,0,0,0,0,0,0,0,0,0
18d083674712499bc189cc65eed69635,0,0,0,1,0,0,0,0,0,0
dc9c271fb77635ecf3d1f7a9ecf6ed81,0,0,0,0,0,0,0,0,0,0
8c735e12c63429788913df9203e856ec,0,0,0,0,0,0,1,0,0,0
2b3ece6a5e3b6df7d5fa9ade916840a5,0,0,0,0,0,0,0,0,0,0
031ba0f69f7f382ebde872a7f99401e4,0,1,0,0,0,0,0,0,1,0
557acd1a1255b669bec8d1c15d89b4f2,0,0,1,0,0,0,0,0,0,0
ec6336191d98eeb4b9a1eada27652938,1,0,0,0,1,0,0,0,1,1
84e58117ef6e1606b733dbc34c91db6f,0,0,0,0,0,0,0,0,0,0
839e4c1a1fe2f192525cedb270b295c8,0,0,0,0,0,0,1,0,0,0
310c5bc5f34b573d6a7f0edc43f4f96a,1,0,0,0,0,1,0,0,1,1
b564d139f0a897943557cee17a94c181,0,0,0,0,0,0,0,0,1,1
9f89ed9bd45f70d73eebf8e3b86629be,0,0,0,0,0,0,0,1,0,0
d29be2da71acac210b8d0d86ce438407,1,0,0,0,0,0,0,0,0,0
e3bccd55e65d09c5a00a15273860ae7c,0,0,0,0,1,0,0,0,0,0
d2a0cb766db571f0ceb70ad62779b44f,0,0,0,1,0,0,0,1,0,0
2fa352ee8e1a14e0905b6f08e74b195d,0,0,0,0,0,1,0,0,0,0
55dd42f939fbc9de6ea56053e8a44c5d,0,0,0,0,0,0,0,0,0,0
38f4b72ffcc53aa77381f1556b7dbbde,0,0,0,0,0,0,1,0,0,0
0953d71de643bfcdacb2ea11971ea2c8,0,0,0,0,0,0,0,0,0,0
f5ddc9634451fca28eb931f219c407f7,0,0,0,0,1,0,0,0,0,0
6f682032fd9b84af2d1e2e3000b84960,0,0,0,0,0,1,0,0,1,0
c978f6bb4b8432850e4065adfdb388b8,0,0,0,0,0,0,0,1,0,0
6b760b54dfbf9a9f1f8da58bc7bcb427,0,0,0,1,0,0,0,0,0,0
35e58c4f3c961b4206d4bcffb2938d35,0,1,0,0,0,0,0,0,0,0
fa778f09626e9f0f89dff6d308f97a43,0,0,0,0,0,0,0,0,0,0
a815e5513b0378b63618580f84e4076e,0,0,0,0,0,0,0,0,0,0
9c15f1cfbafa118fd83f38e0ce9acd99,0,1,0,0,0,0,0,0,0,0
ac2ee57da67e92b5992ce382c60bb06d,0,0,0,0,0,0,0,0,0,0
ee4e595cd1f604b4d1b817cdd9f11401,0,0,0,1,0,0,0,0,0,0
6ba93c281631bb8b3dcfa9610baf7760,0,0,0,0,1,0,0,0,0,0
c7cbaf952a663a6ecde698541f9c53dc,1,0,0,0,0,0,0,0,0,1
86bbd37c2a6b36fd1187fbde2bef9b26,0,0,0,0,0,0,0,0,1,0
ff2c085d46c9c9b5d889b4e516dc0c0d,0,0,0,0,1,1,0,0,0,0
b6a27aede5912acc177940517ebde8db,0,0,0,0,0,0,0,0,0,1
3dc2d800497fe58374cdfe1b5f287ea4,0,0,0,0,0,0,0,0,0,0
9f4d695f2508c131511b50a75c13d02a,0,0,0,1,0,0,0,0,0,0
ccabab494918ea2ca151f486b74e4090,0,0,0,0,0,0,0,0,0,0
77690ec57857a91c149b37d070ddaf5d,0,1,0,1,0,0,0,0,0,0
a4f282866b12439ccf576700de5075eb,0,0,0,0,0,0,0,0,0,0
b11ed6dff9861d7bc8bfed027e770ed0,0,0,0,0,0,0,0,0,0,0
065ec2dddce209d6855d94ab82985dc8,0,0,0,0,0,0,1,0,0,0
6cf34a9a9338c69a69966c44119f338d,0,1,0,0,0,0,0,0,1,1
2fac17e19552566e836935675488a4e6,0,0,0,0,0,0,0,0,1,1
094fba72fe27d6e0cd102023b1b364a1,0,0,0,0,0,0,0,1,0,0
eed44fc849720cfd8dbf6fd934d36307,0,1,0,0,0,0,0,0,0,0
fdd32544d2a938e8f1f92983e56b9710,0,0,0,1,0,0,0,0,0,0
79777158508dcff52f2906239e710611,0,0,0,0,0,0,0,0,0,0
66e5f6984df8b3631ffae2dcfd1f57df,0,0,0,0,0,0,0,0,0,1
a52e5660f2d33f125587bfde0a1a7040,0,0,0,0,1,0,0,0,0,0
3092caa33d38eb5cfd9de344d7567311,0,0,0,1,0,0,0,0,0,0
c5834f346d8c7dde0eb9272bf93a93d9,0,0,0,0,0,0,0,0,0,0
ef0500d7002ac4648941b4971e1e086c,0,0,0,0,0,0,0,0,0,0
0229f3d2e49c85aa25f64e7d3ecd822b,0,0,0,0,0,0,0,0,0,0
81772c189c34321f8c568aa337942d8e,0,0,0,0,0,0,0,1,0,0
c3761d5e2c53c95f7673f79204ea6d9f,0,0,1,0,0,0,0,0,0,0
2ea905c375bc4ce783177822d915ba3b,0,0,0,0,0,0,0,0,0,0
808521aee22affc76d91371b354bec44,0,0,0,0,0,0,0,0,1,0
c5bebad88d409c5c77a87ff26b6cf1b9,0,0,0,1,0,0,0,0,0,0
03f8430cab68deebdc98ffe220225dff,0,0,0,0,0,0,1,1,0,1
44337cc375b0ffbb8381d6110979fcbe,0,0,0,1,0,0,0,0,0,0
7564ac7545b9158a35b13da04f2a7263,0,0,0,0,0,0,0,0,0,0
51e155e63cb255a89ae93953608c6601,0,0,0,0,0,0,0,0,0,0
5cbe833e4c30a37a4203cc9b86c0d2c4,0,0,1,0,0,0,0,0,0,0
866774d748c61d998b2ae9ae5484bbee,0,0,1,0,0,0,0,0,0,0
adceb2f03311bd329bc0fddf17bbcc2b,0,0,0,0,0,0,0,0,0,0
2ad893cfd30667c7619ed18db45cca44,0,1,0,0,1,1,0,0,1,0
4f1c9197a48fb58a8a5ae54374d7158b,1,0,0,1,0,1,0,1,0,0
1de7de8ed03435facc7864faa1ba6287,0,0,0,0,0,0,1,0,0,0
014ac45b70a9600ae686c72d01ad213d,0,0,0,0,1,0,0,0,0,0
90ff1eb841df4a6ee53488aae1f7379b,1,0,0,0,0,0,0,0,0,0
2c5e57f94d733ad8ab69dd8d2574ce8d,0,0,0,1,0,0,0,0,1,1
6c689b783bb745cb616b1842385fcd64,0,1,0,0,0,0,0,0,0,0
3c62e12c340af209ffb765ed8c355c8f,0,0,0,0,0,0,0,0,0,0
543935b7a486ec86f290c08283ecf5ad,0,0,0,0,1,0,0,1,0,0
61f8024341febc72f5df2840eac1b497,0,0,0,0,0,0,0,0,0,0
30f244831b94df3cbb6f81b54bc0b2b4,0,0,0,0,1,0,0,0,0,0
23a3866c3b0e36ee085db4fb24be4931,0,0,1,0,1,1,0,0,0,0
c68e996550d9668fcf96eab33835f7d4,0,0,0,0,1,0,0,0,0,0
454982897d0d04bca3f8d2e490d352fa,1,0,0,0,0,1,0,0,0,0
64b10c208561e7f7eb7ec2c676e2876c,0,0,0,0,0,0,0,0,0,0
0a5e80a03084b0a0f66301c209387b4f,0,0,0,0,0,0,0,0,0,0
9fc7dd15226973bb286cdc4c8e22475a,0,0,0,1,0,0,0,0,0,0
908c10cf9ae4bcaa450d2d27a23f155a,0,0,0,0,0,1,0,1,1,0
beda332b1ada2c4571840e343632c0bf,0,0,0,0,0,0,1,0,0,0
ceaffa77e5e7e1c027c850c9e4eec7ee,1,1,0,0,0,0,0,0,0,0
50c705a5410c4bd1f883bd884f85981d,0,0,1,0,0,1,0,1,0,0
34e37f52d9976a3751f3cc9cddf15537,0,0,0,0,0,0,0,0,1,0
0297feaf397e1f9978fc92d5cab24f1c,0,0,0,0,0,0,0,0,0,0
eeb6649e95bfa36e496db5171a696d8d,0,0,0,0,0,0,0,0,0,0
a6f72f201a207d001ec334f388b4bc22,0,0,0,0,0,1,0,0,0,1
26e1110d8776a5882c038af67c087599,0,0,0,1,1,0,0,0,0,0
2219e5217e1f60bbfcafa748d1a0a31e,0,0,0,0,1,0,0,0,1,1
26df932fc84b195b1c9fe8540d3e143c,0,0,1,0,0,0,1,1,1,0
30263e68bdf6c2781462799168d87d0b,0,1,0,0,0,0,0,0,0,0
5608f874d660e23e0ea94bb6916a75c5,0,0,0,0,0,0,0,0,1,0
f74186f14567856d3015da64efb97a95,0,0,0,0,0,0,1,0,0,0
9f6fd273ac42f68e12d06a8cbbbc2fce,0,0,0,0,0,0,0,0,0,0
300caf3012b53dd21264c6380932c27c,0,0,0,0,0,1,0,0,0,0
474fcc53e35cef3956b594a19fa98a49,0,0,0,0,0,0,0,0,0,1
b55892074bc0852da4d9dc13405b780e,0,0,0,0,0,0,0,0,0,0
cfaa75dee9e5294fb28c908fa8aca188,0,1,0,0,0,0,0,0,0,0
2584069f93c5d8ab27e380673ee1e425,0,0,0,0,0,0,0,0,0,0
42814f72930506a07fd254061e65c061,0,0,0,0,0,0,0,0,0,0
ec7da731378c3ea90d0d625c90a09474,0,1,0,0,1,0,0,0,0,0
13cdffd96a1f31d7343ebc034aab6f79,0,0,0,0,0,0,0,0,1,0
6c52f4907e8862963ce9e030669960f0,0,0,0,0,0,0,0,0,0,0
07233c4f4a46babbc77ec29fd16577e0,0,0,0,1,0,0,0,0,0,0
76a7ba1c131194da930ad5beaadb692e,0,0,0,0,0,0,0,1,0,0
e05b5807f267d79008731bce1cf8b52b,0,0,0,0,0,0,0,0,0,0
70c175852b00d3460ae4f4bade6c8e4d,0,0,0,0,0,0,0,1,0,0
c207793fb6ed0f18e41c2015710ddfc2,0,0,0,0,0,0,0,0,0,0
7404f273cd83fca90375fd12fb9f4393,0,1,0,0,1,0,0,0,0,0
09268aabecd24c81e4f97312c8855932,0,0,0,0,0,0,0,0,0,1
d06eb17d18b9079a87c876ee7abcd072,1,0,1,1,0,1,0,0,0,0
811e0338d527a35fab032b96bcbc8416,1,0,0,0,0,1,0,0,0,0
3982d6fadc2b97f2863396666782312b,0,1,0,0,0,0,0,0,0,0
d125c13c96bcaa245dc2a8e2cbcc842a,0,0,0,0,0,0,0,0,0,0
c316d114f30a368e9bec8949d769bf46,0,0,0,1,0,0,0,0,0,0
b11b153f2c2a240d9e47992570f8e356,0,0,0,0,0,0,0,0,0,0
3e18bc543d872135153af4cb774fbafc,1,0,0,0,0,0,0,0,0,0
6f18ec9a6f8b301864c0e20c7e03b114,0,0,0,0,0,0,0,0,0,0
0ac8e87cb52231ad2a60086df45fffd9,0,1,0,0,0,0,0,0,1,0
f0f316828b8f837925f29db8fe9387ce,0,0,0,0,0,0,0,0,0,0
6ec109a47d6c7faccb06795413e61c3c,0,1,0,0,0,0,0,0,0,0
fcb28b521c42f2e2615fa1514c006492,0,0,0,1,0,0,0,0,0,0
7d74ebb50efa1b74ce7a455d2e6212ef,0,0,0,0,0,0,0,0,1,1
04f1703a6d2d176e145bc07dca74c880,0,1,0,0,0,0,0,0,1,1
cb04f6af69f56388ae3f86c634e1a376,0,0,0,1,0,0,0,0,1,0
7b883d8be4c3ddc14fccc857b552fda0,0,0,0,0,0,0,0,0,0,0
866b748041211345dddcaedb85e363fc,0,0,0,0,0,0,0,1,0,0
8a3ee55385fdf960b2c346d63d959cf1,0,0,0,0,0,0,1,0,0,0
84513ed359984ba27ce6d64b2fee8544,0,0,0,0,0,1,0,0,0,0
cd7edad8f847de72b88f00a2f62eb10b,0,0,0,0,0,0,0,0,1,0
a2cc3146b355722de72bf79a156f7192,0,0,0,1,0,0,0,0,1,0
0e663ef2b73d00eb9236508878713879,0,1,0,1,0,0,0,0,0,0
7343203ac03310e08012b7bc5e6022a9,0,0,0,0,0,1,0,0,0,0
36be3aef53de1d1f88f7a28a30b4adf4,0,0,0,0,0,0,0,0,0,0
869e802706d64ab1027d189bda14569e,0,1,0,0,0,0,0,0,0,0
a627a8328fbe3923f01fc124578cc9cd,0,0,0,0,0,1,1,0,0,0
145401763a505f239c709829e7a84733,1,0,0,0,0,0,0,0,0,0
08f67fbc05fa5e628a8d1192f7b6c83f,0,0,0,0,0,0,0,0,0,0
2929b1187c731ce3905b8ef4328b05ff,0,0,0,0,0,0,0,0,0,0
21d42aec2b0753257c9090eb817655f5,0,0,0,0,0,0,0,0,1,1
e85431c82b157324c7018b04bff857e0,0,0,0,0,0,0,0,0,0,0
3e4c71a2a29827359a81a26ba3a89c4a,1,1,0,0,0,0,0,0,0,0
e8918b9ca8b119c878ea032ff64b983a,0,0,0,0,0,0,0,0,0,0
cac7c6b365ee8345f318dd39505dd76f,1,1,0,0,0,0,1,0,0,0
17c363db5d79cd06e98f7a0ebe57aa5b,0,0,0,0,0,0,0,1,0,0
f5ac8402c0e8b862631fdd97c8d22a57,0,1,0,0,0,0,0,0,1,1
d1f03d99dd523c10a86c0caada1032a8,0,0,1,0,0,0,0,0,1,1
ee43c674c5f486d6076eeca6d408e502,0,0,1,0,0,0,0,0,0,0
b935e627bae5f8cc3c3125ccb83c6671,0,0,0,0,0,0,0,1,0,0
f8955c62086418773b805dc89b2a1170,0,0,0,0,0,0,0,1,0,0
d10411a269fb206ddf4c6693f06393e3,0,0,0,0,0,0,0,0,1,0
731c2058d4ed7a58949cabe4b8402742,0,0,0,0,0,0,0,0,0,0
6bdcde892422f746faec725eb0fd76cf,0,0,0,0,0,0,0,0,0,0
feabf76027b7e2cc2bc455be969ce017,0,0,0,0,1,0,0,0,0,0
8c2934b4525a0e1b90e275c0bcbf654e,0,1,0,0,0,1,0,0,0,0
0544046d5a6d733570c3ff58ba1882c5,0,0,1,0,0,0,0,0,0,0
15ea1940fab18db3db475a18365e03d6,0,0,0,0,0,0,0,0,0,0
8604bc58fd821bffb781cd11a869f816,1,1,1,0,0,0,0,0,0,0
fcc4885a83fcf23f6e8df389ef5b5983,0,0,0,0,1,1,1,0,1,0
653a7aed12aff2b496a4abfe5673434e,0,0,0,0,0,0,0,0,0,0
607e86d0e698cf3872ce66681bdb15e6,1,0,0,0,0,0,0,0,0,0
8a8c44f85d2bd5dc00042b9535f3c60c,0,0,0,0,0,0,0,0,0,0
d2901b6b9f2fb91ca0e86bdceebf54bd,0,0,0,0,0,0,0,0,1,1
e0ee728066f661712fc343ef30c4aa7f,0,0,0,0,0,0,0,1,1,1
4626b09a9bfe94cc8764784fb8ee9165,0,0,0,0,0,0,0,0,1,1
bd727dcbd5364ec07c05b31e45175f1b,0,0,0,0,0,0,0,0,1,0
f395de0b13b0817cee6b4002571595df,1,0,0,0,0,0,0,0,1,0
c128b4ca3f5e314b947ba48ed4e8de0c,1,0,0,0,0,0,0,0,0,0
8da223e8702e97f06bacc24645487502,0,0,0,0,0,0,0,0,1,0
995a8b8b4b29e223ccf2b6a9462aa22d,0,0,1,1,0,0,1,1,0,0
058957078a176fff10b6b26051c64bd0,0,0,0,1,0,0,0,0,0,0
aac67d8f44415889ca7a704817eb06c7,0,1,1,1,0,0,0,0,0,0
d507617a7d73595c8cfb03f41d6cd453,0,0,0,0,0,0,0,0,0,0
bb41586853c216d3bce466e4d1ec100c,0,1,0,0,0,0,0,0,1,1
9480175c488af6063d572a6f61735701,1,0,0,0,0,0,0,0,0,0
ffef78f2f9aac912c7620137731c32f0,0,0,0,0,0,0,0,1,1,1
01b75d9f06aac448c164c1eae38d24d7,0,1,0,0,0,0,0,0,0,1
ff6aa10829f0db09f89b4459df06f117,0,0,0,0,0,0,0,0,0,0
eb2fa11a210d45a837dea945a5122703,0,0,0,0,0,0,0,0,0,1
62d74087172035590dfa168612d00e74,0,0,0,0,0,0,0,0,0,0
82393a10011ac92d95fcecd233b7e668,1,0,1,0,0,1,1,0,1,1
8b6a79797f9aa3ff4ec6d208609aee29,0,0,0,0,0,0,0,0,0,0
88bccf9b2a0c1e23df6f3d55d8f7c3ec,0,0,0,0,0,0,1,0,0,0
04d63050faf00e02f6109eee51aa5446,0,0,0,1,0,1,0,0,0,0
e5acc596dab03575a7f87ada892f2fb9,0,0,0,0,1,1,0,0,1,0
d345f3b50af8be10a5e676d9e4e9d486,1,0,0,0,0,1,0,0,0,0
2ce4226e67e34b684c270b28d15aa373,0,0,0,0,0,0,0,0,0,0
a1920562ac415325d265750bd34c0cdc,0,0,0,0,0,0,1,0,0,0
f9f384688be00472e402c8336231698b,1,0,0,0,0,0,0,0,0,0
25cfa9ec6acc11cfac96c68c6ce76305,0,0,0,0,1,0,0,0,1,1
d96e7dc1b0e99ae03a686af4a5506a03,0,0,0,0,0,0,0,0,0,0
7fec1217cede04e6bbc99e7de75a8f88,1,0,0,0,0,0,0,0,0,0
3ed44daea0c4e0f0e6f6484c2a15446d,0,0,0,0,0,1,0,0,1,0
b6cf61a4df5c2690808664c64485eb12,0,0,0,1,0,0,0,0,0,0
7f94d9c25ac30900baf95d456c04ad01,0,0,0,0,0,0,0,0,0,0
7e35024027a700abad3a2bf88c4a0be2,0,0,0,0,0,0,0,0,0,0
7c522c269aa92a5b8ba4db86ca58223b,1,0,0,0,0,0,0,0,0,0
95fb20ce2a67fdb75a97c4284b7deb0d,0,0,0,0,1,0,0,0,0,0
236ae10adb7a82cb672f59497b0ddfc5,0,0,0,0,0,0,0,0,0,0
727b6743288400a76fb998b2cd50a237,1,1,0,0,0,0,1,0,0,0
643b6e7b3ab7e0f5bea4114dc10bd6b7,0,0,0,1,1,0,0,1,0,0
64c4233a9cb48308a0d9fe0b8cfd1224,0,0,0,0,0,0,0,0,0,0
666263003c9bbc7271fa2268213eb933,0,0,0,1,0,0,0,0,0,0
f387ab5984892e7ead2b371f3c978be8,0,0,0,0,0,0,0,0,0,0
53e4f73823054f4e3551b3722ae11680,0,0,0,0,0,0,0,0,0,0
db3fe2b35a0d595d15c60d47f3ad1c50,0,0,0,0,0,0,0,0,0,0
4deb250aa0490752db337ec936d41bae,0,0,0,0,1,1,0,0,1,0
2f2f809f358f2747814001894af9792c,0,0,0,0,0,0,0,1,0,0
2f6cc69e0963e250799ba9dc34c7c579,1,1,0,0,0,0,0,0,0,1
7cfdec3e6fb6efbdd43c11139306fe0e,0,0,0,0,0,0,0,0,0,0
992f34f425bd0765b1cf6fd150ef4c47,0,0,0,0,0,1,0,0,0,0
bed31f9f0d877d7c0c236c5c9830bff8,0,0,0,0,0,0,0,0,0,0
84557ed21545ad2bdf0a3f9e9842c3da,0,0,0,0,0,1,1,0,0,1
f17a00de7f2c8a075f40108625bf1ae7,0,0,0,0,0,1,1,1,0,0
c718efec176a4a74b713aa1872d6988e,0,0,0,1,0,0,0,0,1,1
bf32f1b1681eb6386b2ba1021e9fb80c,0,0,0,0,0,0,0,0,1,1
ae642b87f1ff02350c9028bc01401d2b,0,0,0,0,1,0,0,0,0,0
b2717be1bf4de262397af38a6bbb058b,0,0,0,0,0,0,0,0,0,0
da01fa7b3fc8b39280bb639df2f2ec51,0,0,0,0,0,1,0,0,0,0
1f0a2f1719e590ab3ea4d57d09f627a3,0,0,0,1,1,0,0,0,1,0
fab2e483aa5c13353e67a6ab2b394825,0,0,0,0,0,0,0,0,0,0
9d30c1df914aae12fa9012a8130f7b9c,0,0,0,0,0,0,0,0,0,0
53298b9cc3908f09b915335d397c80b0,0,0,0,0,0,0,1,0,0,0
223e52b3598faa959948c95d7986a851,0,0,0,0,0,0,0,0,0,0
d4ce56d46858aa7f2f3e4cc5d4eeea02,0,0,1,1,0,0,0,0,0,0
0a4640f56ee417ff4ee3f4f19d984e4c,0,0,0,0,1,0,0,0,0,0
afbca09134350bfe4d8d9594031c8ea3,0,0,0,1,0,0,0,0,0,0
8b5c8f50e34d6b3bb6398989f5b02eb5,0,0,0,0,0,0,0,0,0,0
94a831927dae21f616f42e8365e7107a,0,0,0,0,0,0,0,0,0,0
2abcb1d7e2402b472d93d93dd7809146,0,0,0,0,0,0,0,0,0,0
eef3a090f9bf8823d31a254d4757d408,0,0,0,0,1,1,0,0,0,0
99a9eaa4c10bd391f86e8c3eb3e34668,0,0,0,0,0,0,0,0,0,0
2236925b7a6616021b8dac5b99df32da,0,1,0,0,0,0,0,0,0,0
b4fc4bae257526b01e79a88355ac2315,0,0,0,0,0,0,0,0,1,0
67811c63ed0a86bd412ba06730014f57,0,0,0,0,0,1,0,0,0,0
60e2c8cb822b374a6c670aef6eb573cc,0,0,0,0,0,0,0,0,1,0
419dfb622a93d6dd86c9835a4803a750,0,1,0,0,0,0,0,0,0,0
21498471ddf030a1abdebfde75a81af8,0,0,0,0,0,0,0,0,0,0
9a4679a66f97de882d640c69a4bfc589,1,0,0,0,0,0,0,0,0,0
e20310915db5d1067ad650ef1f4c8cd4,0,1,0,0,0,0,0,0,0,1
202bc3d09cb2da2c7e9501d0d2813969,1,0,0,0,0,0,0,0,1,0
726dbcd9b57db2116b7ed80f54be75be,1,0,0,0,0,1,0,0,0,0
32946cd97ed42fb5b20a0d9ef582fe57,1,0,0,0,0,0,0,0,0,0
9f23610148a069138774cf27408c865e,0,0,0,0,0,0,0,0,0,0
81a88c2a2bca4566eb37bb91eee192a4,0,0,0,0,0,0,0,1,0,0
cf0af2b63da861d71e616db406c5cbea,0,0,0,0,0,0,1,0,0,0
b5358a26a1e868331a383b07018435c9,0,0,0,0,0,0,0,0,1,0
